"","representative","rank","kingdom","phylum","class","order","family","genus","species","taxon","taxID","score"
"457","0866ceaae0f8f297a30d4e385be5cf93eea08865","species",NA,NA,"Phaeophyceae","Ectocarpales","Scytosiphonaceae","Hydroclathrus","Hydroclathrus clathratus","Hydroclathrus clathratus","consensus","consensus"
"458","603143d38a14372d487668528d1382b24005e92c","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium","Globisporangium spinosum","Globisporangium spinosum","consensus","consensus"
"459","615b1ab7790bcf9be91c9688530d3eb5258957e5","species","Metazoa",NA,NA,NA,NA,NA,"invertebrate environmental sample","invertebrate environmental sample","consensus","consensus"
"460","41c54a2dc3ba486911fc84dbf349544d1b7bac2d","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium",NA,"Globisporangium","consensus","consensus"
"461","25498aed9fe0c90461511254a84ccda14017eea8","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa","consensus","consensus"
"462","ef16e6bb01e5906c1ab8c15d8d62adda5228394d","genus","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",NA,"Fusarium","consensus","consensus"
"463","b2d12c2adccac51271e95d71c3e6afad1e71fd72","family","Metazoa","Arthropoda","Insecta","Plecoptera","Leuctridae",NA,NA,"Leuctridae","consensus","consensus"
"464","5029daabf5dd10fa43a1c38b57269caa8b434433","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"465","f2096ed25ad8bca95ff8997ae45fce3d31dc5dff","species",NA,NA,"Cryptophyceae","Pyrenomonadales","Geminigeraceae","Guillardia","Guillardia theta","Guillardia theta","consensus","consensus"
"466","da614caeffdfa46c77df08b61cfc2b3685596e55","family",NA,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA,"Xanthomonadaceae","consensus","consensus"
"467","4c44f341f17b5566197129b5dc462431e6386b64","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia",NA,"Pinnularia","consensus","consensus"
"468","98bd771e81a5681ab3d1c0653442ee23610cbbd3","species",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia plurisecta","Pseudo-nitzschia plurisecta","consensus","consensus"
"469","6b8f24b50eaa986e54f086507307bfa8eb052dc2","genus","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA,"Trichoderma","consensus","consensus"
"470","eeeda7b2db883720b2b5284615fab3e5a23162ea","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"471","9fa63d9b2b4ee2ffcb3cfaecee76a2a3643ba98a","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"472","5012db8b08072c1ff3d76cb6cc5153404027fc88","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"473","21e951518714f18ed4c854a14db4f0b214fcbb75","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"474","cb0403304a3b8a5bcbe34d430eec89dcd6483546","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium","Globisporangium ultimum","Globisporangium ultimum","consensus","consensus"
"475","ff54b7ec095d6e7b7a2b38e93091b17d7cc5b36a","species",NA,"Proteobacteria","Betaproteobacteria","Nitrosomonadales","Methylophilaceae","Candidatus Methylopumilus","Candidatus Methylopumilus universalis","Candidatus Methylopumilus universalis","consensus","consensus"
"476","d4aa7048904bcc0f02b5202b1f70d6436c553f42","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae","consensus","consensus"
"477","f23fca40d8ca33260250e3d5e0a43f96f773542d","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales","consensus","consensus"
"478","025319070675cb2ece21a866aedca547dbc7e451","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"479","5b73858138179aa5d73fbfd21fc269dd767cab29","species","Metazoa","Mollusca","Gastropoda","Stylommatophora","Arionidae","Prophysaon","Prophysaon andersoni","Prophysaon andersoni","consensus","consensus"
"480","bec5d38b0d0a16b86908738304ded07b3147b688","class",NA,"Bacillariophyta","Bacillariophyceae",NA,NA,NA,NA,"Bacillariophyceae","consensus","consensus"
"481","e21b2705d31c76b3f0c8dc83f344383725e1a9bf","species","Metazoa",NA,NA,NA,NA,NA,"invertebrate environmental sample","invertebrate environmental sample","consensus","consensus"
"482","ab33892bd81e8bc9967da951d4a6ebca8cc2ffbe","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"483","5288fb6212756f06a90569a98c8d1d95b16ddabf","species",NA,"Discosea","Flabellinia","Dactylopodida","Vexilliferidae","Vexillifera","Vexillifera sp. AKu-2020a","Vexillifera sp. AKu-2020a","consensus","consensus"
"484","53f521e37ebbb497ac7ea6a4b64e95bca5eb46ea","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"485","952e9152aed1a8407e87ce28c28bf2b135223238","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales","consensus","consensus"
"486","39b6e0a9248b49e238213e04eabc013e9cbc9157","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Sellaphoraceae","Sellaphora",NA,"Sellaphora","consensus","consensus"
"487","723a3cfad78f1676aa80625846b4a025981b4c28","genus","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","Nais",NA,"Nais","consensus","consensus"
"488","258447ac981560cf51c456c9bc92993f1ced9a87","species",NA,"Discosea","Flabellinia","Dactylopodida","Vexilliferidae","Pseudoparamoeba","Pseudoparamoeba pagei","Pseudoparamoeba pagei","consensus","consensus"
"489","4c15620fc73b21bf17b01a984bc0b3dff763b5ea","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"490","7f8199c85527c58f50ac79fb942b74f47d46171d","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"491","593b7aa1bda7da8dcb702f99868a327348cb1339","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"492","56624b3e0acdbd084a512e78992a86352d940fcb","species",NA,NA,"Raphidophyceae",NA,NA,"Haramonas","Haramonas dimorpha","Haramonas dimorpha","consensus","consensus"
"493","d7efd5c40da7a2d780e62e3b270fc1fb92f38056","genus",NA,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",NA,"Mesorhizobium","consensus","consensus"
"494","610717102f1a7003e35cc2fa3e7eb1b6c91621e3","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"495","359babd3ef65d5e24df34ce3922530579dcbab25","family","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae",NA,NA,"Parmeliaceae","consensus","consensus"
"496","86daa3d2fd5e17f85a71a48be2858d48469c92f4","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"497","38597e9eb80482c806d4892ee592307b74da4faa","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"498","3dc38b0c584554ef5491488fd9ca50af9be0eb5b","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"499","c691537eedda90df19e716014e26813e8f3d2ab3","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"500","e0c94e930b4abe92f742a23558dca7ef406116f4","family","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"Chironomidae","consensus","consensus"
"501","1160a95971f794e59fd362050fb8b8c3ebea12ba","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"502","928fc5f77eb477f823ed618889bfc577bc1ea510","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium",NA,"Globisporangium","consensus","consensus"
"503","4820fc3e47e7c823b5b59c62adf90896b550834e","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"504","acf009889aeb38aca891d775032ecabd451c44f4","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"505","33d2b3901637c06fed43476e4949be64a2f13b54","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"506","af47255c828232557bb8454183da371ff7ae9f6f","genus",NA,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium",NA,"Mesorhizobium","consensus","consensus"
"507","3b7159fe13025b9564b6a000a85cf62981a43528","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"508","549df02e74fdfe690710c7d42a6c9f9da7078217","species",NA,NA,"Raphidophyceae",NA,NA,"Haramonas","Haramonas dimorpha","Haramonas dimorpha","consensus","consensus"
"509","c38cddcc4535635870d33a1dedacc7a81123fa24","order",NA,"Bacillariophyta","Coscinodiscophyceae","Melosirales",NA,NA,NA,"Melosirales","consensus","consensus"
"510","f610b063b093d4ee2b78657fb3451ee02c14b4e4","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"511","2f0c523e8162f0b39e5f383a9ea6e3e7d9649689","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"512","859eaebc903314bdf236c03cafb755e7eea5b7a3","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"513","c9ee2bee391bebbba15992c8c7be1ee3a66c8077","species",NA,NA,"Cryptophyceae","Pyrenomonadales","Geminigeraceae","Guillardia","Guillardia theta","Guillardia theta","consensus","consensus"
"514","2babb50f137772f5a9aa9f7ed14a5c7c476f9e2e","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"515","b072391e577b0a73a2846d3464a76ce214de8d32","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"516","de8d8b8edece04ccc7e6e099ed42322fe54c2461","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera","consensus","consensus"
"517","955fc13dfae6c524eba081dc16a173daeab2a013","species","Metazoa","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Parapsyche almota","Parapsyche almota","consensus","consensus"
"518","68184762cec6b021a4f400d88a27bcf80aea8183","genus","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",NA,"Fusarium","consensus","consensus"
"519","aeca5fdf7d077a93bd57d16ae7122f81ad31323d","species","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola","Leohumicola verrucosa","Leohumicola verrucosa","consensus","consensus"
"520","5142de57196e61e6ef20c0af131cc17f7f4fb182","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"521","3c2f92a2831cc8bec60195fe534f99dfa8cf200d","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"522","17add82937cc6948bcaf29851fdd06ee876c33d9","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"523","aa94c89df91eb5762035b05fd0b4419033593fd4","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae","consensus","consensus"
"524","6e4b2ab4c452ec7d17d3d9daf9e448859fd9cb5f","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa","consensus","consensus"
"525","3e58997ea61c6161b62537e7675e53010217009e","family","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae",NA,NA,"Mollisiaceae","consensus","consensus"
"526","356721082f35fbe5daae7b5e5fc16c27ebee7bff","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"527","4ba80a4e67ddc4a2b2cdac3c83cf59b0cdf64127","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"528","f4f710f46b94550eacbd884034b3eca81b80dd1e","order","Fungi","Chytridiomycota","Monoblepharidomycetes","Monoblepharidales",NA,NA,NA,"Monoblepharidales","consensus","consensus"
"529","cea28c02c463d67ba1f51b5da6bef3bd4c25e98d","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"530","2cc28b3547c2cf78ec1aceb72ebe6947bc0522c7","species","Metazoa","Arthropoda","Insecta","Plecoptera","Chloroperlidae","Sweltsa","Sweltsa borealis","Sweltsa borealis","consensus","consensus"
"531","6c24e8ed3b62cac8299ad9c207dc94d1c5c77f0a","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"532","d7f42a63025fc472ab23245d83fa6470bcbc7320","order","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales",NA,NA,NA,"Chlamydomonadales","consensus","consensus"
"533","c6179ca779556d30572a3a3ab43191e1b91f08f2","phylum","Metazoa","Arthropoda",NA,NA,NA,NA,NA,"Arthropoda","consensus","consensus"
"534","b29f3ad542ae6896c092fcd46dfe2bc740dc475f","species",NA,NA,"Raphidophyceae",NA,NA,"Haramonas","Haramonas dimorpha","Haramonas dimorpha","consensus","consensus"
"535","812f3f4aab9e8c37770901b51fa4201ce596ce7c","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera","consensus","consensus"
"536","1d934fc471a67590c70f6765a50f065cb75e3595","species",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Nothophytophthora","Nothophytophthora sp. 'liri'","Nothophytophthora sp. 'liri'","consensus","consensus"
"537","1e23877d8d67868a935acd6793ca0dbc0fdc0469","species",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Nothophytophthora","Nothophytophthora intricata","Nothophytophthora intricata","consensus","consensus"
"538","d4fe742a8a5b81ccba93b98c95eb6c2538b75e33","species",NA,"Haptista","Haptophyta","Isochrysidales","Noelaerhabdaceae","Emiliania","Emiliania huxleyi","Emiliania huxleyi","consensus","consensus"
"539","346ca49229d18254a782e6ad0e0d28640fe2190b","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"540","bfcc896584c3ea7326bd66544a1c8c18ba80a6f2","genus","Metazoa","Porifera","Demospongiae","Axinellida","Raspailiidae","Hymeraphia",NA,"Hymeraphia","consensus","consensus"
"541","176bc4a1e7320217cf53853f5b3287230d78e2fe","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"542","50db381ccba3e6b28c89b604dd302cc9adfd422f","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia",NA,"Pinnularia","consensus","consensus"
"543","37748afeae296c1371046b0f63e703efb747dc0a","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"544","1f98a8dac0c3fbd475e7a5d740a998d7ae46116b","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"545","f3301b335512a35d3619f9ad32d85c18937453b2","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"546","5de60bbf18134e1ecc62ce4dd669cc9fb24048c7","species","Metazoa",NA,NA,NA,NA,NA,"invertebrate environmental sample","invertebrate environmental sample","consensus","consensus"
"547","9eea9de902699ea8bf7b9ac2fa0a65e2940d723e","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales","consensus","consensus"
"548","91c4018e1429f9d91ee390c3914cae7fba6850df","species",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia palea","Nitzschia palea","consensus","consensus"
"549","7d023bd857528b5c3370a2163580395e36c2939d","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"550","6cce5164513c45ba80563dff92e0a897690e8523","species",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia","Pinnularia sp.","Pinnularia sp.","consensus","consensus"
"551","5f92218947872f36beeed89ddccd8b3eca4198e2","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium","Globisporangium splendens","Globisporangium splendens","consensus","consensus"
"552","5e6b5ffc19235396b0e73407dbd12c0aab3eb423","genus","Metazoa","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus",NA,"Chaetonotus","consensus","consensus"
"553","eea8fe11a5fca33a9958e28baf4af21bf7172098","genus",NA,"Oomycota",NA,NA,NA,"Haptoglossa",NA,"Haptoglossa","consensus","consensus"
"554","1a5a884effd301a5947e96ce6923f34fccf71dc3","genus",NA,"Imbricatea",NA,"Euglyphida","Cyphoderiidae","Cyphoderia",NA,"Cyphoderia","consensus","consensus"
"555","60a286e157ead3c4311990050cfec26d2b7db164","family","Metazoa","Arthropoda","Insecta","Diptera","Asilidae",NA,NA,"Asilidae","consensus","consensus"
"556","edb2ba9b8bfaecbf0ddf2685a9b91711477eeddd","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"557","b1e9754a2ef170f071e66f47b01e4cdc037399ac","genus","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina",NA,"Taphrina","consensus","consensus"
"558","5a76ba9c25e0b2608750663f9f0d08cc51426d74","phylum",NA,"Bacillariophyta",NA,NA,NA,NA,NA,"Bacillariophyta","consensus","consensus"
"559","1b91ae35baacde30feb6f02bb262b7db70c3ed23","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"560","49c1aca3b9606fe84c6ff59381ca73a71734a5df","genus",NA,NA,"Chrysophyceae","Chromulinales","Chromulinaceae","Pedospumella",NA,"Pedospumella","consensus","consensus"
"561","b944f9881ee890be5b978422a14c38192abb81b3","family","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae",NA,NA,"Mollisiaceae","consensus","consensus"
"562","9d128ed9137059c5ebc4e596426f046fd7a7c435","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"563","aae085dc132b3b19897fee84c71906e0f2f80514","class",NA,NA,"Dinophyceae",NA,NA,NA,NA,"Dinophyceae","consensus","consensus"
"564","047cf7862b33968cab9ceebb995e1c1c14028653","species","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola","Leohumicola verrucosa","Leohumicola verrucosa","consensus","consensus"
"565","75ed33cac0ba4e09f97313aa5cf57d67c83b7438","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"566","4b6ff911661cd72bf2e498ac575f6f7e759589a1","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"567","473caf9e5fb1e1536246737c4fe9d7f030fc115c","phylum","Metazoa","Arthropoda",NA,NA,NA,NA,NA,"Arthropoda","consensus","consensus"
"568","da65fe8cf3228c2c9ae7bcd5d6dcde3289a80550","species",NA,NA,"Cryptophyceae","Cryptomonadales","Cryptomonadaceae","Cryptomonas","Cryptomonas curvata","Cryptomonas curvata","consensus","consensus"
"569","9716cc8fd0ca2fe769f335cc57b244c26f77c8c3","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae","consensus","consensus"
"570","5fffa1886bea6e17a20505342af937649365b6dc","species",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia palea","Nitzschia palea","consensus","consensus"
"571","2aadaffcebe6d4d138a846a1843d6b04ab334ac5","order",NA,"Bacillariophyta","Bacillariophyceae","Cymbellales",NA,NA,NA,"Cymbellales","consensus","consensus"
"572","01ff8a06a4d77234b875c5acc6b75bbeb54fd07c","species",NA,"Discosea","Flabellinia",NA,"Vannellidae","Paravannella","Paravannella minima","Paravannella minima","consensus","consensus"
"573","c56c1cce9b5ae873939821f3a1ebd9e970c5569b","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"574","565769fb4ee78d7af43603d2afcd74d1d685b0d0","genus","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Verticillium",NA,"Verticillium","consensus","consensus"
"575","b3c3ea21088c86c05d88bbba99d39b0121dd4bfd","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"576","4afe2a0512f877f7b8f6cf7ece5f4507142c90e2","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Fistulifera",NA,"Fistulifera","consensus","consensus"
"577","deca2227da83465034ce8ebc7bc4ea1777b80fa3","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa","consensus","consensus"
"578","6050b490c00e0da58da51aa8852e6a4f959777a4","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"579","c2130b1271fcc042c5154de4d3f0d3c9ac49ea70","genus","Metazoa","Arthropoda","Arachnida","Araneae","Araneidae","Argiope",NA,"Argiope","consensus","consensus"
"580","f880aac39be96b410be262d3ea655d28bd391e00","genus",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora",NA,"Phytophthora","consensus","consensus"
"581","eecedb25c70a1e05863e3207977cbf37bc5322ca","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"582","eed89449f1a69da716aeb848e98582f84298d68d","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales","consensus","consensus"
"583","b72f25298ba0231bbb1ac7d19981fd3aa7fa7ef0","species",NA,NA,"Cryptophyceae","Pyrenomonadales","Geminigeraceae","Guillardia","Guillardia theta","Guillardia theta","consensus","consensus"
"584","96f1a8406363aded1028efccfcc649d4757e9ded","species","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","Chlamydomonas reinhardtii","Chlamydomonas reinhardtii","consensus","consensus"
"585","a2cad68bacd19a06b64a2572a5efb515e992085d","order","Metazoa","Rotifera","Eurotatoria","Ploima",NA,NA,NA,"Ploima","consensus","consensus"
"586","831bad7bf6c10d38057a2bb1d41ab559fc5b0746","phylum","Metazoa","Arthropoda",NA,NA,NA,NA,NA,"Arthropoda","consensus","consensus"
"587","c9ba5e51f9a94f514a42ba2d277eb0996fd55622","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium","Globisporangium ultimum","Globisporangium ultimum","consensus","consensus"
"588","d22aacde8e0f02281cf61ad43394b50ed26545f8","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"589","c13408ec4e07e384e820264542be644950d4d697","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera","consensus","consensus"
"590","64aa54e6fc2388d5d6e91bde1e36094c543491e6","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"591","20eb9acec43f8c1504a5cb3c0952b3653bcc49c0","genus",NA,"Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Laurencia",NA,"Laurencia","consensus","consensus"
"592","6789a5161dbb3d99c929e83447d7b252a79e5937","family","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae",NA,NA,"Dipodascaceae","consensus","consensus"
"593","81cf69a2b203a48f9d9273abd5ad73dd8d14af07","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"594","e60e998dda2020228e44219040ea5b065b27601b","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"595","51563f82186bf1c4804e9592ff20e73513c48a76","species",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora","Phytophthora frigida","Phytophthora frigida","consensus","consensus"
"596","f1da103ee5f16a2d94176e7c6c1b6f3b9693a328","family","Metazoa","Arthropoda","Insecta","Hymenoptera","Braconidae",NA,NA,"Braconidae","consensus","consensus"
"597","4ba5913cd8baa1a296ebc5a79ef6d7da736809c6","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales","consensus","consensus"
"598","33350e7d2c086ca0cdb5556b2441557ef43d75bb","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"599","01578897ffdadd8e6d339949a0dde3c826f31a8b","species",NA,"Discosea",NA,"Longamoebia","Acanthamoebidae","Acanthamoeba","Acanthamoeba comandoni","Acanthamoeba comandoni","consensus","consensus"
"600","2b3971e8161685a64992f5f28ecf0ec9710b8f8b","species","Fungi","Basidiomycota","Exobasidiomycetes","Microstromatales",NA,NA,"uncultured Jaminaea","uncultured Jaminaea","consensus","consensus"
"601","fb0751cdd3ba30af26454f5777b9aab3bb7a25fa","species",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Ovalopodium","Ovalopodium rosalinum","Ovalopodium rosalinum","consensus","consensus"
"602","5b7f4731f0a407a270dfaf14db050dbeeb7c441f","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales","consensus","consensus"
"603","675a683f7ef54820c1ea66f3d04974887d482b91","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales","consensus","consensus"
"604","08fe18e481193a30db07911b7a42614076e6de60","phylum","Metazoa","Arthropoda",NA,NA,NA,NA,NA,"Arthropoda","consensus","consensus"
"605","b1c3e78baeedb936f376ab0d34b8aaa2c42323f0","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"606","bbae4027aad19f763fa18f00fabf6f6d74f0283c","genus","Metazoa","Arthropoda","Branchiopoda","Diplostraca","Bosminidae","Bosmina",NA,"Bosmina","consensus","consensus"
"607","b95cf1e673e471bd383dd39ade722e46cb55f20b","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"608","63588f8de67bb8a7bcfa05899c3410c27aec65b6","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"609","0781f21cdcd05afc0435b9945a5fbb14f3413c6f","order","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"Agaricales","consensus","consensus"
"610","2d2771d7885493d41e035052af619e4e59282fff","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"611","51d1d33cf3e577f32ea5b1115e3e0218f63a0c30","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
