"","representative","rank","kingdom","phylum","class","order","family","genus","species","taxon","taxID","score"
"323","38de697507ea166122e15b079275f6d8ebd5753b","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"324","52e3fd046f0a903a416907125a0cdd8cc63f592b","family","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Nectriaceae","consensus","consensus"
"325","1abf85da4cf1a30b9d47e0cb9783202e81fac4ca","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"326","5ca821ca1152e3cd2a2fcdb8ff92de8aac7bc2e0","order","Fungi","Mucoromycota","Mucoromycetes","Mucorales",NA,NA,NA,"Mucorales","consensus","consensus"
"327","7a9109e0df68448c8ba580f7aaab4ad44fd5444a","genus",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora",NA,"Phytophthora","consensus","consensus"
"328","899ef0b1832c1480ee774a2c1e57f86e546da758","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"329","ae5d12d7c00c915eef8c0771102f164ac2439da1","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"330","7266fb0cba77d85c0d95402ae909749a24a2ab50","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"331","32bbf66f5d199563ecf3c7d71b4ce6a758ea19da","family","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae",NA,NA,"Saccharomycetaceae","consensus","consensus"
"332","6b6fea3d042550702de1bf258d193d91f8e06edf","genus","Metazoa","Rotifera","Eurotatoria","Ploima","Lecanidae","Lecane",NA,"Lecane","consensus","consensus"
"333","1c89270cfc1f26c2021524d63d33ab532aa6cb5e","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"334","ebd555476c264b1aff3c9a9f37dc8687902626a8","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"335","fcfb880dc975b3553d2b0adf3bbc444bf56c2347","genus","Fungi","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium",NA,"Cladosporium","consensus","consensus"
"336","60546371a257246dc923f7bc1e3701710769edf6","genus","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA,"Penicillium","consensus","consensus"
"337","8649ed436ac60d5fb67cfde7bc596846a8f78e4b","genus","Metazoa","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",NA,"Drunella","consensus","consensus"
"338","693c30060dd90403b0ed6f3a9ced1b181b1cd647","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales","consensus","consensus"
"339","30c8b0484a41768fe2ecceed7131447c9cd09222","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa","consensus","consensus"
"340","630871e538377694eff83c9537559e2ec6e6ea30","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"341","c2a40c9cff4587ba02871224712b969539409990","phylum",NA,"Bacillariophyta",NA,NA,NA,NA,NA,"Bacillariophyta","consensus","consensus"
"342","acba85e31a2c812efc04638f9d66a6cc1896733e","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"343","ca878b653a0f913e9b7e22e82c90af5c5f2e4eca","species","Metazoa",NA,NA,NA,NA,NA,"invertebrate environmental sample","invertebrate environmental sample","consensus","consensus"
"344","b1020f5fa7d1d118a226cc95f07af7bfe1788d50","species",NA,"Rhodophyta","Bangiophyceae","Cyanidiales","Cyanidiaceae","Cyanidioschyzon","Cyanidioschyzon merolae","Cyanidioschyzon merolae","consensus","consensus"
"345","aad4b3d4663f5bc619ce30bc6108306836e45803","species","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola","Leohumicola verrucosa","Leohumicola verrucosa","consensus","consensus"
"346","699336173a831029437d81db4548c8cae6a1e1cd","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"347","c749c44f8803e41aab54a41f2b9520bd109c5252","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"348","c30a4e8fc5564475665f3834395221ec424a4f22","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"349","0e49a837d85567e7f5b6376530b9bf35e55f8323","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"350","c80d75e2204e5a43b7384113e11c2b2ea513d2df","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium",NA,"Globisporangium","consensus","consensus"
"351","0752b2582e76cef6c031d45ed2b2e1426592a14b","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"352","658308b54db975f43eaacbb7751500d179792370","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"353","7d6766d38d779b4969a3f865f6fa68fe93edabe2","genus",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter",NA,"Polynucleobacter","consensus","consensus"
"354","f855c28b7f64ca288ab7d5d9c797bc1810973a5f","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"355","f3dfaf786c3afbad3a3b4b9b06aff3ad72ed8fa1","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"356","a1d22a5ccc596d9b40abb76788912c5fecfa7e77","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"357","7119c8530845090838c3c8e7514de814f3d7202c","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"358","f40cf14504ee9ad62c3b5d73f9318ff395a3ec4e","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria","consensus","consensus"
"359","b36363be0f9b0c9c7117baf57f93b910dd50b04a","family","Metazoa","Rotifera","Eurotatoria","Philodinida","Philodinidae",NA,NA,"Philodinidae","consensus","consensus"
"360","b89d59c82fa0d71363db5a11f990f8067388c2b2","species",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora","Phytophthora elongata","Phytophthora elongata","consensus","consensus"
"361","eddd87e15b9b54c43b1abaaa8864fe760054d948","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"362","865ee6ce20236f760814bf68a7b60504ebce65a4","genus","Metazoa","Mollusca","Gastropoda","Stylommatophora","Polygyridae","Vespericola",NA,"Vespericola","consensus","consensus"
"363","d76acac4f22fd4f1eeed6ea35cb503387e1c150a","genus",NA,"Heterolobosea",NA,NA,"Vahlkampfiidae","Naegleria",NA,"Naegleria","consensus","consensus"
"364","82cdc67bdefd9a447670504e40f1dc15d49929e8","genus","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","Pristina",NA,"Pristina","consensus","consensus"
"365","b52103e9808a16f635dc998da9c4327e8d836a6a","class","Metazoa","Nematoda","Chromadorea",NA,NA,NA,NA,"Chromadorea","consensus","consensus"
"366","6129f21c2ab5e55aeca395633fd8e66aefec202b","order",NA,"Oomycota",NA,"Pythiales",NA,NA,NA,"Pythiales","consensus","consensus"
"367","33a54f582c93a46c1bdbf52b8a85a3bb3b31664e","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales","consensus","consensus"
"368","678ffb63336ca1510cb02e9aff3fb02e5df85bf6","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium","Globisporangium irregulare","Globisporangium irregulare","consensus","consensus"
"369","b560a5896030afb77efb3cba81ca83385b52a096","family","Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Cyclopidae",NA,NA,"Cyclopidae","consensus","consensus"
"370","553c0554d3bd01ab265ef86fe24a3aea81e21d8d","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"371","1a0d2a64b636445229d236c58358d9666cb46fe2","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"372","724f09992e17f7a652c189b00fe69575f230597a","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia",NA,"Pinnularia","consensus","consensus"
"373","e8078939932c67bee0f0e339af64fa9e1fe45e79","class",NA,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,"Alphaproteobacteria","consensus","consensus"
"374","8037e175d1930f844190af39667da88900cd541a","order","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"Helotiales","consensus","consensus"
"375","45403801902c9a75b3d14edcae6e1a8efb367487","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"376","f5c9d2a93c3a5eb49565211adc59e233eb7db1cc","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium","Globisporangium rostratifingens","Globisporangium rostratifingens","consensus","consensus"
"377","0f52d18e560581e4ce78c74d43f3a099a93b326a","order","Metazoa","Arthropoda","Insecta","Lepidoptera",NA,NA,NA,"Lepidoptera","consensus","consensus"
"378","291ee4484236fc3c7a32912668a338b7115b3b3b","phylum","Metazoa","Nematoda",NA,NA,NA,NA,NA,"Nematoda","consensus","consensus"
"379","df8bbda7b49333d4a81f206dbe76fb01ddc2f64a","genus","Metazoa","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Cinygmula",NA,"Cinygmula","consensus","consensus"
"380","390312437c9eb1e53f494987181bb9f4b9a22c25","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"381","b0d997c37a371fdfbde3260af8a314cf0b5f7e74","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"382","7278afab5864c674f8c5c47bf365193d6bdccfe4","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium","Globisporangium heterothallicum","Globisporangium heterothallicum","consensus","consensus"
"383","9fc9dbd447dfcd7935578339717e04008c747273","species","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Monomorium","Monomorium triviale","Monomorium triviale","consensus","consensus"
"384","2e2c8915506194b410077313c80d75631d22b14f","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"385","3858b9d77a33e3ba141f2be4a0abac1de9033ab2","order","Metazoa","Nematoda","Chromadorea","Rhabditida",NA,NA,NA,"Rhabditida","consensus","consensus"
"386","b351eeb62be607a36997818bde9a9eac9d1c2f33","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Sellaphoraceae","Sellaphora",NA,"Sellaphora","consensus","consensus"
"387","47b537dac603c12b6a46559a7887d8b01fece77f","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"388","e2e15660e0745c384b92a3f7cdf941d6537306e7","species","Metazoa","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Microtus pennsylvanicus","Microtus pennsylvanicus","consensus","consensus"
"389","e54dd0a2a614ee1e85138095f38f4d88dd468530","species",NA,"Discosea",NA,"Himatismenida",NA,"Parvamoeba","Parvamoeba rugata","Parvamoeba rugata","consensus","consensus"
"390","1bdfa108c4cffdf12bb8375c4637657f0b0b35fd","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"391","70accf2eed5465424819a43a592f5e76b11a9034","family","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae",NA,NA,"Naididae","consensus","consensus"
"392","50d82ae70065c2e0a45c944587bc89ab17891cd6","species",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia palea","Nitzschia palea","consensus","consensus"
"393","caa039e54ebe0160528df08af4b076c7ec337dd6","genus","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria",NA,"Beauveria","consensus","consensus"
"394","945b0bf524918811b23bd8b5a44cb75e7a1c669a","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"395","83987082a4bb40f5fee26a0151e4b7c33fd1c9bc","family","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"Chironomidae","consensus","consensus"
"396","ccd88ecfd2055dae7096264fcade04e353833351","genus","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,"Tetracladium",NA,"Tetracladium","consensus","consensus"
"397","fb6bd81e22446dcf133169e219bf4072521d951e","family","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"Chironomidae","consensus","consensus"
"398","fbeca8bd87a02f03f12bce820deb99eb5edc1d84","class",NA,NA,"Cryptophyceae",NA,NA,NA,NA,"Cryptophyceae","consensus","consensus"
"399","90877407f83da12c8a14d115145abdc6e452c66b","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria","consensus","consensus"
"400","ef173d72cb350ea31abdad82d9e8748822817ade","genus",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"Pseudomonas","consensus","consensus"
"401","7c3b9216f7bb34b9708e132c2e1028f6734498c1","family","Metazoa","Arthropoda","Insecta","Diptera","Cecidomyiidae",NA,NA,"Cecidomyiidae","consensus","consensus"
"402","bc3983e117636b06af0f02c3bac0906d45de6a1c","genus","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,"Tetracladium",NA,"Tetracladium","consensus","consensus"
"403","db5786a604d13459c53452396ef38cda925b2420","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"404","6f6f2adc543bc90eaf764413257215cd6785d4de","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"405","ed18278c7a4bccca4ad87de3625f5220e4ba0648","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"406","f208f7097c5209076ff26e13ffec1c3f273ecee4","genus","Metazoa","Arthropoda","Insecta","Hymenoptera","Braconidae","Chelonus",NA,"Chelonus","consensus","consensus"
"407","354b2242cc7517760282eb340b7ed5dab9494fef","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales","consensus","consensus"
"408","62b30bcc71a8f4d97035d5713d388103734d35db","genus",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora",NA,"Phytophthora","consensus","consensus"
"409","5a6c2bcc0485f7e47952a2049c7c979cf9bc2102","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"410","1db125575730731f74c03020489a37e7e4d9027a","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"411","91cbf464fd9412807ff5050437732f2b6103b5de","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"412","38df4febae64446b5000d3814cb2dfa922ece426","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"413","1df372806546f7675ad8bc42f233cf8cca191c96","genus","Viridiplantae","Chlorophyta","Trebouxiophyceae",NA,NA,"Coccomyxa",NA,"Coccomyxa","consensus","consensus"
"414","ece1d46c953c4e62542fdcf0a59bf2b6ec13ac0c","phylum","Metazoa","Arthropoda",NA,NA,NA,NA,NA,"Arthropoda","consensus","consensus"
"415","9868d7e4bfab15cf4f7f1c362720cc73a835accf","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales","consensus","consensus"
"416","871eec697b18bdf62b583c8433d796a3ee80dea7","genus",NA,"Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae","Eimeria",NA,"Eimeria","consensus","consensus"
"417","f9bfabdd48546c483d2ef29db4df6ddf7219cf8e","species","Fungi","Basidiomycota","Agaricomycetes","Boletales","Paxillaceae","Paxillus","Paxillus involutus","Paxillus involutus","consensus","consensus"
"418","7f31dd309299c028d8ede4bcc930b2c110a355b1","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"419","db211ab65cc7b01d3ead0df1914f84264761106b","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"420","199c3c7a7e3d97763996c6d1d7e2d82ec692d8cb","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"421","6816e925db9336d4dee0f8352b5ca6e6c6f6af07","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"422","679e36c8689983d14dc4fc1c15d40019b8e05427","genus","Metazoa","Nematoda","Chromadorea","Rhabditida","Aphelenchoididae","Aphelenchoides",NA,"Aphelenchoides","consensus","consensus"
"423","3bdff014527efa0fa0b63fa33a0baeef3684035e","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"424","e567e5c64aeddda3d3743e7e2281d77cf03e8ed1","species",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium minus","Cochliopodium minus","consensus","consensus"
"425","acc13d79458dcd1da85666e48fae5252a05ff696","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria","consensus","consensus"
"426","2ec3e92b4a3a34341be12d70fad6babbcdb1b1b6","species","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","Brillia","Brillia sp. BOLD:AAN2569","Brillia sp. BOLD:AAN2569","consensus","consensus"
"427","c76a6114e3449d79ff8f869e673d84f45a80a30b","genus",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia",NA,"Nitzschia","consensus","consensus"
"428","ca106996b7de59533fccf0e6c4dd229e6cb33134","class","Metazoa","Nematoda","Chromadorea",NA,NA,NA,NA,"Chromadorea","consensus","consensus"
"429","91c3491f79980b0afbaae37970a47271c35943ee","species","Metazoa","Arthropoda","Malacostraca","Isopoda","Oniscidae","Oniscus","Oniscus asellus","Oniscus asellus","consensus","consensus"
"430","685c5b38ce902271f589f4336606a70ebcc1ed44","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"431","c043f1d2d05d64d8793ce789d6b8e0547ef8e217","genus",NA,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"Bradyrhizobium","consensus","consensus"
"432","1b0b2c6e60e5d23e1d16e8f54e792972bdb1b314","family","Metazoa","Gastrotricha",NA,"Chaetonotida","Chaetonotidae",NA,NA,"Chaetonotidae","consensus","consensus"
"433","9fdba4b286297c0039320e0b4e8f2b8feed8efee","class","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"Agaricomycetes","consensus","consensus"
"434","036f36c0ad8892d51fcb6d926c1e55aa5553f88a","species",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium crystalli","Cochliopodium crystalli","consensus","consensus"
"435","3f2f840d1c5d73a11aa1ce3eca80aca5a0c8db26","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"436","52a7af2c08e79318214f7a667d05e1310f3dfbee","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"437","7e399c18e93a9efad25007f07b26cc32a82be844","species","Metazoa","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia sp. BOLD:AAD7465","Eupithecia sp. BOLD:AAD7465","consensus","consensus"
"438","d0bdc1956d8bb3fc20b7a537f26c3bb5e928f68f","genus",NA,"Rhodophyta","Florideophyceae","Plocamiales","Plocamiaceae","Plocamium",NA,"Plocamium","consensus","consensus"
"439","0e797ea902254d99c0092f05a7eb176fbcddeb23","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales","consensus","consensus"
"440","7155e36fc02f3be46cbede8899ed5527f91e2120","order",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA,NA,"Rhodospirillales","consensus","consensus"
"441","402fa59c0ad4b88d942c05551c5b633992de2f94","species",NA,"Evosea",NA,NA,NA,"Squamamoeba","Squamamoeba japonica","Squamamoeba japonica","consensus","consensus"
"442","5d252c45efbc4f88cea19df48c4b94a7588fe5d3","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"443","c68e180ff6649412afbe6dbecf5e034731270a06","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"444","e8a8b3e9010fa30db4377e2def00f4da9b943dec","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales","consensus","consensus"
"445","c7ab3be309f9e8642525e26bc5288b404afaaf0c","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"446","8f566c199165c3536d9cd947dc1b822b2209ba4a","class","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"Agaricomycetes","consensus","consensus"
"447","48e4c36c0f17fc0928f814d604334f8d167bdf20","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","consensus","consensus"
"448","0e084cfe2478b89bba4818f129d59556779f4ad2","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"449","ba46180a7ff83be05d9e1e7f4dec3556593ba8dd","family","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Nectriaceae","consensus","consensus"
"450","8c309cd23653caa6fe92430ecf65ed7a62b3a7ae","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"451","5c0cc7c608ce47ca32e4cff30acddf3e145b6029","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales","consensus","consensus"
"452","db6f76ee9292579c7bcfbf07907fccdb94202c06","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"453","d68269e4ed4a13563e4107726a1e451bfa830139","genus","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Verticillium",NA,"Verticillium","consensus","consensus"
"454","cd4eabb7b2f8fec39948443da1e1725250ec8aa7","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"455","90323b440e4b3847d0b68237e9c377d03a964834","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"456","8992467a27fceb3f9ff7adf14ee4a7dd494b8091","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"457","b0da1f7d08da6cb4bc65dd32e4be9014271a66ec","genus",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter",NA,"Polynucleobacter","consensus","consensus"
"458","992104d1de81f71fcb8989e2cc629f493db1c482","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"459","61d92820352fb32ee03099c766ba2254680b5411","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota","consensus","consensus"
"460","ef2bbfe203a903b3b2d20c5032d8c2a86a043202","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes","consensus","consensus"
"461","22fb7b14839bb07c6b4bc66e536475beb4809a95","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"462","1dadb7ff73cb33dc183ceb3aa830bdf6ab6be1f0","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"463","fe6ecac81e2d308e2f87879f99719da74dae388b","species",NA,"Rhodophyta","Florideophyceae","Batrachospermales","Batrachospermaceae","Batrachospermum","Batrachospermum gelatinosum","Batrachospermum gelatinosum","consensus","consensus"
"464","0d3601fbd34930b9fd9b9f03af3f8e23dee599c0","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria","consensus","consensus"
"465","a80251038b3540c03b193af2d376622d88325160","family","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae",NA,NA,"Sporidiobolaceae","consensus","consensus"
"466","bd59efe9e9e840aabb2db1931929d23b03a87123","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"467","bff9f7a1cf18e2c4dac440e0a93b57ab60a1951a","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales","consensus","consensus"
"468","f305dd3433006df30d27a26c37e3cc7e147561cb","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria","consensus","consensus"
"469","aa07e23e6d0c007a6c74b65b61b1fcf8471e90e2","family","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"Chironomidae","consensus","consensus"
"470","ed7c10eaf6ebadde9e86e2ff06b3327b95eeac15","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium","consensus","consensus"
"471","241e40ee204dfff01dbdaf977e582d8909807f7b","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota","consensus","consensus"
"472","084a092b01ddfe7b2d05f1c2aa39349f9053c04a","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa","consensus","consensus"
"473","a8c659ed65307e1bf1ba30aa27ca4e9343f9d5db","genus","Metazoa","Arthropoda","Insecta","Diptera","Simuliidae","Simulium",NA,"Simulium","consensus","consensus"
"474","f6520d48275a332b582fa43ad745ee5b0f66b2ae","species","Metazoa","Arthropoda","Insecta","Lepidoptera","Notodontidae","Schizura","Schizura ipomoeae","Schizura ipomoeae","consensus","consensus"
"475","a93565824addb0ba7a20bd615e58f088e2ce3324","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"476","27a500a00c1b4136e23e226955da09493a80187a","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola","consensus","consensus"
"477","ad949d4bf8534cfd39a778c5d7c6a38c7ad6db1a","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae","consensus","consensus"
"478","990e3c98d445a34344b735462a386bfaf6e01f5c","species","Metazoa","Arthropoda","Insecta","Lepidoptera","Geometridae","Timandra","Timandra griseata","Timandra griseata","consensus","consensus"
"479","1aa79e82660ead1c422c75f50dc702eecb842f0a","family","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Nectriaceae","consensus","consensus"
